X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27 ,X28,X29 ,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51
0,0.524653354,0.595453956,0.595446749,0.998970474,0.809308407,0.303514858,0.781569273,2800000000,25500000,0.461310318,0.000238024,0.701994129,0.27567317,0.223220195,0.316898918,0.40075926,0.113752952,0.178353544,0.022013781,0.847942846,0.689134292,0.000474632,0.368661749,0.633434131,0.011990808,0.168153097,0.831846903,0.006855122,0.378491242,0.005852101,0.112869868,0.409409946,0.470764618,0.002379844,0.194765213,0.398374076,0.006730369,0.002241126,0.019758548,0.671572689,0.11550784,0.563504091,0,0.797238054,0.012559567,0.623709465,0.595451838,0.027489738,0.567163731,1,0.021239941
0,0.556828524,0.595497197,0.595497197,0.998987922,0.809331062,0.303525493,0.781590606,1130000000,187000000,0.460000168,0.000320032,0.211357425,0.186338545,0.233336485,0.313963359,0.161214211,0.115788617,0.190027868,0.022098217,0.848043298,0.689527309,0.000529008,0.368782832,0.631132108,0.010337501,0.157178704,0.842821296,0.006198867,0.377322555,0.005365848,0.115605713,0.414788933,0.524737631,0.003528352,0.196897904,0.409884444,0.011483095,0.002610155,0.009227504,0.671573854,0.120986969,0.549819188,0,0.81649532,0.001752512,0.624875918,0.595492241,0.026934366,0.565759755,1,0.022977105
0,0.442582579,0.595504403,0.595504403,0.998675829,0.809022754,0.303597519,0.781247588,0.000323782,0.00015043,0.456126754,0.000118012,0,0.158147571,0.199300369,0.302468699,0.010723415,0.080938034,0.151992167,0.022091595,0.847863851,0.689033592,0.000879492,0.345721098,0.630560883,0.010507118,0.158388004,0.841611996,0.005180238,0.375223393,0.005365848,0.080959825,0.403235163,0.106446777,0.003781963,0.006374572,0.385880012,0.007441205,0.002012104,0.023001307,0.671619267,0.112004119,0.48660719,0,0.766604447,0.001139029,0.62363462,0.595506117,0.026775342,0.565081842,1,0.02277475
0,0.540821243,0.59551161,0.59551161,0.998976829,0.809316219,0.303510024,0.781574325,2270000000,441000000,0.458507167,0.000239024,0.057090799,0.193839282,0.221707478,0.310744854,0.16330142,0.107564531,0.176244634,0.026838884,0.848226145,0.689780501,0.000462405,0.368298499,0.63153313,0.007959219,0.137739215,0.862260785,0.005424426,0.377303543,0.005365848,0.107544742,0.407334715,0.512743628,0.002451573,0.04283595,0.394247077,0.00523109,0.002299905,0.019968164,0.671566683,0.117103087,0.534999749,0,0.804124893,0.001204475,0.624284148,0.59550959,0.027127083,0.566373804,1,0.02672208
0,0.49199636,0.595533231,0.595482783,0.998746544,0.80915816,0.30369444,0.78140422,0.000252666,0.000282183,0.462435939,0.00019802,0,0.149003413,0.200434906,0.318950272,0.019662114,0.075563879,0.15862017,0.021948404,0.847755917,0.689259662,0.000396151,0.380397526,0.630371159,0.014898914,0.183753061,0.816246939,0.005595893,0.380427124,0.005365848,0.075618415,0.414711229,0.128935532,0.004179031,0.034313999,0.367461161,0.010623478,0.002093812,0.040113799,0.671567708,0.120620701,0.577387841,0,0.763974124,0.002002418,0.623458323,0.595532524,0.026721243,0.564801415,1,0.019110263
1,0.505166229,0.595562058,0.595562058,0.99891582,0.809108424,0.303250681,0.781338676,8440000000,323000000,0.463145534,0.000828083,0,0.168176647,0.197220384,0.320117422,0.017121164,0.091604918,0.15733976,0.0220607,0.848031487,0.68948501,0.000408703,0.379931821,0.627348598,0.011251242,0.163467062,0.836532938,0.005000845,0.382096837,0.005365848,0.091732213,0.399238769,0.070464768,0.007884142,0.019517354,0.389023315,0.043316284,0.00201637,0.019312436,0.671572415,0.125198235,0.580285674,0,0.771790758,0.003841115,0.627298901,0.595557329,0.026203838,0.558854258,1,0.021954359
1,0.469618288,0.595641332,0.595641332,0.998962848,0.809054262,0.303043787,0.781293483,3870000000,0,0.458861126,0.00060406,0,0.159748852,0.1987331,0.314104831,0.013022369,0.095350541,0.157113806,0.021971445,0.847922,0.688086525,0.000395302,0.369472076,0.629808496,0.008580235,0.143332225,0.856667775,0.004986023,0.379616313,0.005365848,0.095314866,0.398467089,0.085457271,0.00144823,0.052671005,0.39233622,0.101964087,0.00200088,0.024941679,0.671594502,0.115631973,0.535585755,0,0.762491127,0.005805245,0.628536219,0.595638343,0.026684758,0.564594268,1,0.025547139
0,0.528989775,0.595857536,0.595857536,0.998964466,0.80932364,0.303550388,0.781564922,4070000000,148000000,0.458835963,0.00020202,0.049397712,0.319160592,0.214616621,0.299285563,0.084184098,0.096734794,0.17639527,0.021959371,0.847922059,0.689146959,0.000544405,0.366444991,0.632984137,0.010157853,0.155878707,0.844121293,0.005111078,0.378831224,0.005365848,0.096690931,0.398342495,0.092953523,0.001967406,0.041608037,0.392471902,0.055235571,0.002307837,0.00517005,0.671594319,0.120876279,0.542329822,0,0.798303025,0.014967566,0.625223314,0.5958584,0.027601272,0.567344964,1,0.023199841
0,0.52877563,0.595879157,0.595879157,0.998923909,0.809228206,0.303498906,0.781479729,8150000000,0,0.462984491,0.000267027,0,0.162319329,0.205256689,0.321744359,0.024305398,0.091034932,0.164720946,0.021977529,0.847873204,0.688877898,0.000420107,0.38119854,0.629097547,0.01518708,0.185113523,0.814886477,0.004958576,0.384452104,0.005365848,0.091186673,0.40798984,0.098950525,0.010600426,0.007737614,0.390979399,0.010396736,0.002053546,0.0127654,0.671575754,0.118491171,0.588656554,0,0.782755019,0.000978962,0.624791825,0.595879181,0.026295744,0.560711387,1,0.018943394
0,0.559773007,0.59589357,0.595857536,0.998974865,0.809324422,0.303533227,0.781583308,3030000000,594000000,0.455056491,0.000492049,0.128656747,0.180565505,0.233336485,0.288038481,0.223331367,0.110007328,0.187165775,0.022165933,0.851235151,0.69089267,0.000490004,0.321653441,0.630966357,0.015262769,0.18544608,0.81455392,0.017047051,0.375844083,0.005929487,0.110028173,0.421835876,0.808095952,0.002167221,0.114610108,0.397379073,0.000392563,0.002358,0.0242789,0.671564851,0.110933234,0.451217788,0,0.814149904,0.003551946,0.62359976,0.59589072,0.026894543,0.565607433,1,0.018900721
0,0.466995021,0.595951224,0.595951224,0.99880709,0.80901312,0.303261074,0.781247868,0.000199589,0,0.468678024,0,0,0.162867136,0.201096719,0.318950272,0.00942269,0.088429281,0.158544852,0.021957965,0.847694039,0.676389234,0.000414792,0.378562647,0.630612252,0.001024084,0.029688303,0.970311697,0.00546155,0.369637181,0.005365848,0.088434543,0.396686597,0.086956522,0.009198308,0.005043844,0.389351213,0.004600979,0.002018628,0.036254176,0.671586422,0.110933234,0.58361406,0,0.751090171,0.000306013,0.625146418,0.595950157,0.026791137,0.5651583,1,0.125407403
0,0.568231704,0.595980052,0.595980052,0.998916283,0.809243178,0.303475945,0.781511869,9070000000,4740000000,0.468859197,0.000183018,0,0.186338545,0.209227569,0.329772936,0.022429935,0.090546372,0.163365218,0.021974842,0.847867592,0.688959785,0.000419733,0.38496144,0.63017082,0.004818574,0.102004414,0.897995586,0.005005461,0.373419477,0.005365848,0.090673702,0.396766981,0.095952024,0.005771571,0.007373353,0.390843717,0.011830069,0.00211231,0.01504624,0.671578847,0.110933234,0.63863479,0,0.785578167,0.00834047,0.623899294,0.595976485,0.026712701,0.564754304,1,0.037179289
0,0.453289791,0.595987258,0.595987258,0.998742962,0.809072229,0.30355643,0.781311588,0.000264345,0.000148732,0.453602073,0,0,0.169356538,0.200151272,0.315979345,0.012704751,0.082322286,0.158846125,0.021956764,0.846477859,0.688136558,0.000403962,0.367907306,0.630612252,0.000692146,0.020739487,0.979260513,0.080863243,0.369637181,0.005365848,0.08230332,0.395613479,0.098950525,0.00065751,0.023433162,0.374946292,0.000182258,0.002018229,0.034279985,0.671533935,0.110933234,0.546156485,0,0.753452174,0.000198951,0.624393329,0.595987198,0.026791157,0.565158396,1,0.171602047
1,0.263450934,0.596008879,0.596008879,0.998819685,0.808409655,0.30219349,0.780801973,0.000187909,4310000000,0.465628276,0.000615062,0,0.132779908,0.177744162,0.31997595,0.010814163,0.088103575,0.13368984,0.02195964,0.847172755,0.688602431,0.000261597,0.398802206,0.630512938,0.015423267,0.186201893,0.813798107,0.007122418,0.380569156,0.008931705,0.08808442,0.41780331,0.133433283,0.006802239,0.02528972,0.380056986,0.001238257,0.001962145,0.210102471,0.671575682,0.110933234,0.633161484,0,0.466577449,0.000450674,0.62370567,0.59600615,0.02676046,0.565007648,1,0.018811369
0,0.394132448,0.596059326,0.596059326,0.998726438,0.808708718,0.302905052,0.780929833,0.000282037,0.000167408,0.464527818,0.000222022,0,0.146643631,0.167722417,0.329879041,0.016531301,0.077192411,0.116893877,0.021999116,0.848028582,0.689369537,0.000409177,0.408824187,0.630431432,0.024018092,0.215043686,0.784956314,0.005187052,0.390448753,0.00665582,0.077149185,0.410978761,0.083958021,0.005969678,0.011036529,0.383324665,0.005163183,0.001989009,0.061712596,0.671632748,0.110933234,0.628938731,0,0.708898231,0.001883241,0.623397857,0.596056713,0.026737525,0.564888997,1,0.015758144
0,0.532630226,0.596167428,0.596153015,0.998962155,0.809309449,0.303533952,0.781570676,4760000000,458000000,0.497244659,0.000350035,0.567972467,0.161307994,0.218587501,0.362276296,0.146497875,0.096246234,0.173457859,0.022502981,0.848159891,0.689721553,0.000451724,0.503353079,0.632445446,0.006180067,0.119297397,0.880702603,0.009219602,0.369637181,0.005365848,0.096243099,0.406462555,0.662668666,0.002385822,0.080337235,0.392347527,0.000748534,0.002243066,0.059200076,0.671578179,0.110933234,0.983204826,0,0.800496467,0.001415561,0.623853709,0.596166799,0.027205967,0.566578762,1,0.031368872
0,0.553295144,0.596289944,0.596289944,0.998962155,0.809439125,0.303812389,0.781689413,4980000000,815000000,0.472462528,0.000324032,0.15477275,0.200623657,0.22293656,0.325882436,0.015245701,0.095269115,0.179182044,0.022034736,0.847926224,0.689311483,0.000479274,0.384449164,0.631105396,0.003434283,0.080630045,0.919369955,0.006384684,0.372505776,0.005535854,0.095290439,0.396651764,0.062968516,0.008258154,0.011036529,0.391985708,0.006571032,0.002701877,0.004773465,0.671577959,0.116207833,0.609273281,0,0.809147619,0.004672402,0.623576784,0.596291136,0.026935673,0.565764582,1,0.047630052
0,0.554954762,0.596520561,0.596289944,0.998984224,0.809327416,0.303523559,0.781586536,2780000000,543000000,0.46393565,0.000413041,0.191821035,0.177826472,0.226245627,0.323406663,0.120180891,0.108460223,0.182420728,0.022511341,0.8482025,0.689853674,0.000516705,0.38736448,0.630999575,0.00739383,0.132297367,0.867702633,0.008652835,0.372941937,0.005383519,0.108424121,0.406376813,0.575712144,0.002990389,0.05423674,0.396203161,0.001027801,0.002384851,0.019672285,0.671579448,0.110933234,0.597385154,0,0.813789372,0.002286648,0.624052638,0.596517336,0.026896959,0.565616971,1,0.02796062
0,0.49403073,0.596527768,0.596527768,0.998879192,0.809084207,0.303282585,0.7813245,0.000136682,0,0.45426973,990000000,0,0.163836332,0.20686395,0.304413949,0.007093486,0.092500611,0.162837991,0.022091595,0.847143933,0.685401249,0.000891171,0.345804925,0.630528006,0.007345498,0.131813647,0.868186353,0.005024677,0.374419291,0.005365848,0.092489456,0.401726635,0.068965517,0.004871551,0.00759661,0.389871328,0.022817359,0.002011028,0.012034518,0.671569501,0.110933234,0.473327271,0,0.780512736,0.001220067,0.66005264,0.596524702,0.026765605,0.565033541,1,0.028076095
1,0.485786177,0.596556595,0.596578215,0.998961346,0.809251251,0.303409236,0.781504571,5530000000,883000000,0.462133984,0.000331033,0,0.183515233,0.192020422,0.32075405,0.084274846,0.095513395,0.147924983,0.022042432,0.847922765,0.686030636,0.000466372,0.38088186,0.629780414,0.013273876,0.175529824,0.824470176,0.008563709,0.37950895,0.006225017,0.095502141,0.40875884,0.242878561,0.005763886,0.147440624,0.39233622,0.004681954,0.002109382,0.031571916,0.671561487,0.11200925,0.576034235,0,0.773658527,0.01191286,0.623871099,0.59655269,0.026595947,0.564016693,1,0.020186449
0,0.557417421,0.596585422,0.596585422,0.998982029,0.809321687,0.303499873,0.781580501,3470000000,1900000000,0.461109014,0.000315032,0,0.172179849,0.220478397,0.31665134,0.083594234,0.103574627,0.173457859,0.022016436,0.847950422,0.689182074,0.000493897,0.37492083,0.631685525,0.013753545,0.178069353,0.821930647,0.005072619,0.37982321,0.005365848,0.103546827,0.406517484,0.325337331,0.002674443,0.031919863,0.394213157,0.010473238,0.002308197,0.015862475,0.671562288,0.117574966,0.560528063,0,0.803213243,0.001037334,0.633711512,0.596581055,0.027417627,0.567033772,1,0.019842668
1,0.307350501,0.596621456,0.596650283,0.998975674,0.809113241,0.303138291,0.78136043,4210000000,968000000,0.452860606,0.000220022,0,0.102397708,0,0.208460069,0.235975619,0.111798713,0,0.022067385,0.847970997,0.686572048,0.000121752,1,0.630492048,0.103997848,0.326934123,0.673065877,0.004170954,0.270742793,0.005365848,0.111363525,0.283785467,0.410794603,0.006443597,0.128334533,0.398374076,0.003905976,0.002016521,0.104957435,0.671570632,0.110933234,0.299383065,1,0.664813926,0.003231135,0.623270282,0.596618609,0.026754635,0.564978021,1,0.00894979
0,0.499277263,0.596780005,0.596707938,0.998848803,0.809113372,0.30334156,0.781352991,0.000169986,0.000133112,0.458019006,0.000489049,0,0.183936623,0.194478586,0.311416849,0.021174584,0.084195098,0.151690894,0.021995402,0.846588122,0.687582998,0.00041569,0.36907157,0.629494459,0.009390018,0.150043837,0.849956163,0.005833963,0.378954243,0.005365848,0.084159786,0.405045129,0.071964018,0.006958504,0.035345093,0.378768006,0.021095912,0.002062309,0.023857209,0.671546744,0.123164082,0.535478219,0,0.7725266,0.007504212,0.623480214,0.596778761,0.026553,0.563692438,1,0.024245117
1,0.398094116,0.597025036,0.597025036,0.998804202,0.808651301,0.302679305,0.780850534,0.000219709,0,0.458747054,0.000707071,0,0.158400405,0.1662097,0.314847563,0.015154953,0.084113672,0.133313248,0.022139921,0.848012442,0.689225441,0.000347265,0.371986886,0.630163285,0.010543594,0.158660096,0.841339904,0.005025233,0.381373257,0.005700985,0.084135359,0.397558757,0.077961019,0.00457439,0.021141842,0.380916307,0.039203621,0.00197225,0.06286336,0.671534998,0.126967319,0.543242357,0,0.701107375,0.010521898,0.623388659,0.597025818,0.02667044,0.564508561,1,0.022731694
0,0.453611007,0.59706107,0.59706107,0.99883979,0.809018197,0.303250681,0.781327307,0.000184671,9690000000,0.46204172,0.000325033,0,0.151405335,0.181431408,0.319622268,0.031232512,0.077599544,0.135949386,0.021983092,0.846815449,0.687537957,0.000344096,0.382856451,0.630243079,0.022486982,0.211052998,0.788947002,0.005217613,0.39531474,0.005365848,0.077613301,0.411151586,0.125937031,0.006744173,0.01946154,0.384104837,0.005743885,0.002002502,0.051052905,0.67158152,0.112050933,0.577624883,0,0.727964981,0.001996019,0.623357456,0.597061456,0.026684151,0.564590684,1,0.016132113
0,0.554044649,0.597205206,0.597205206,0.998967123,0.809354237,0.303599936,0.781617694,5960000000,815000000,0.457205405,0.000143014,0,0.166954616,0.22728562,0.306111622,0.054206936,0.09681622,0.17978459,0.024279846,0.848168879,0.689870929,0.0004786,0.346885362,0.63069136,0.011874994,0.167427518,0.832572482,0.035307556,0.374744734,0.005365848,0.096837494,0.412469873,0.289355322,0.005979071,0.17213695,0.39570566,0.000738431,0.002420114,0.01643599,0.671573287,0.110933234,0.496945209,0,0.814248397,0.001658544,0.62347967,0.597202811,0.026815952,0.565273913,1,0.021346219
0,0.567696343,0.597284481,0.597284481,0.998981682,0.809318042,0.303499389,0.781574045,461000000,0,0.465353162,0.000374037,0,0.151405335,0.214900255,0.322628563,0.01070829,0.096246234,0.170445131,0.022313992,0.848166796,0.689714744,0.000639506,0.380621065,0.634475213,0.010491615,0.158297306,0.841702694,0.005030378,0.380475214,0.005365848,0.096234957,0.400715144,0.08095952,0.007164296,0.010537138,0.392675426,0.020033378,0.002262579,0.007667287,0.671574979,0.123977297,0.602346227,0,0.797408947,0.00248147,0.623891216,0.597279784,0.031267285,0.569234843,1,0.022792645
0,0.63086889,0.597291688,0.597291688,0.999011609,0.80937585,0.303532019,0.781629203,1640000000,594000000,0.46584971,0.000519052,0,0.208967174,0.275219817,0.336563627,0.210687115,0.14534647,0.246968442,0.022349786,0.848205606,0.689835497,0.001452445,0.389916546,0.630907796,0.006301352,0.120688091,0.879311909,0.006336213,0.373310996,0.005365848,0.142744313,0.40678007,0.635682159,0.001458477,0.230104431,0.431084779,0.010133704,0.00295328,0.016507287,0.67156938,0.112498008,0.613051185,0,0.865869271,0.001577373,0.624004499,0.59729243,0.026901548,0.565634978,1,0.03097124
0,0.591198672,0.597298894,0.597298894,0.99900976,0.809317391,0.30341697,0.781640571,1840000000,747000000,0.469565436,860000000,0,0.204374026,0.224827456,0.333415859,0.030627524,0.102190375,0.169541312,0.021997488,0.847959363,0.689145257,0.000457738,0.383061361,0.632126615,0.007562535,0.133960154,0.866039846,0.005046229,0.377161511,0.005365848,0.102203332,0.398726995,0.088455772,0.006626334,0.010678143,0.393681735,0.019289871,0.00226426,0.007674279,0.671549477,0.121453448,0.626578582,0,0.797485877,0.014633179,0.623744181,0.597294354,0.024905868,0.576624086,1,0.027572358
0,0.44311794,0.597313308,0.597976333,0.998615629,0.806860307,0.299747014,0.779496566,0.000423692,4910000000,0.463516268,0.000281028,0,0.165859003,0.194384041,0.318349013,0.002177957,0.091686345,0.14973262,0.022016231,0.848033429,0.689512017,0.000394654,0.377854774,0.630564992,0.003111464,0.074946337,0.925053663,0.005432268,0.371210715,0.00588988,0.091675216,0.394526964,0.014992504,0.010948821,0.00614544,0.384862396,0.030150998,0.001995766,0.048536917,0.671578535,0.114118672,0.57289755,0,0.729400422,0.002428243,0.623394681,0.597311085,0.026776613,0.565088081,1,0.051349349
0,0.569998394,0.597349342,0.597349342,0.998984224,0.80933666,0.303533469,0.781597203,4480000000,713000000,0.484851077,0.000486049,0.033302966,0.168513758,0.221045665,0.3258117,0.045358985,0.100236137,0.175265497,0.062930178,0.848231227,0.689953566,0.000462904,0.392561753,0.630649238,0.00135055,0.037941772,0.962058228,0.005317835,0.369637181,0.005365848,0.100192161,0.399656763,0.373313343,0.001952036,0.024220437,0.393840031,0.006544794,0.002374918,0.021830818,0.67158056,0.110933234,0.658306472,0,0.814477239,0.000761962,0.624354521,0.597347076,0.026802243,0.565210708,1,0.100108382
0,0.558327534,0.597536719,0.597522305,0.998940316,0.809463342,0.303897709,0.781638466,9140000000,53500000,0.464193989,0.000267027,0.119850187,0.193544309,0.226812896,0.323512768,0.037479014,0.091686345,0.196655871,0.022022204,0.847879686,0.689469746,0.000545303,0.377184159,0.630830742,0.007971986,0.137860145,0.862139855,0.005608129,0.374826375,0.005365848,0.09175664,0.399502695,0.143928036,0.006493978,0.029038086,0.38997309,0.012300089,0.002583213,0.015094035,0.671567848,0.117344316,0.589779665,0,0.827171794,0.012036481,0.623634296,0.597533851,0.026853572,0.565439407,1,0.026696011
0,0.533593875,0.597543925,0.597543925,0.998827311,0.809071058,0.303366697,0.781297693,0.000205024,0.00020595,0.468087533,0.000350035,0,0.182883149,0.19892219,0.327933791,0.013037494,0.087126456,0.158092943,0.021965519,0.847807126,0.688413756,0.000418235,0.384784472,0.630003699,0.007791426,0.136167125,0.863832875,0.005126484,0.375548835,0.005495028,0.087221327,0.396018076,0.050974513,0.005330954,0.021171217,0.382533186,0.051080536,0.002048674,0.018451736,0.671642444,0.120281382,0.619436237,0,0.776357303,0.088084696,0.623717609,0.597545219,0.026637183,0.564298998,1,0.027071159
0,0.442636115,0.597594373,0.597594373,0.998786292,0.80902666,0.303369597,0.781288851,0.000246768,0.000263507,0.465175344,0.000355036,0,0.148792718,0.167249693,0.33242555,0.038446995,0.064001303,0.128718837,0.021976265,0.847492087,0.689284736,0.000321887,0.424117954,0.630392049,0.031268751,0.229887837,0.770112163,0.004986079,0.385949589,0.005365848,0.064048073,0.431130874,0.140929535,0.003138116,0.029123276,0.37502544,0.011230216,0.002022204,0.058206148,0.671576439,0.110933234,0.646045614,0,0.725155795,0.001106688,0.623189708,0.597591852,0.026726369,0.5648293,1,0.014482177
1,0.226725199,0.597608787,0.597608787,0.998481247,0.8083538,0.302788795,0.780740358,0.00055228,1360000000,0.447321406,0.000245025,0,0.134254772,0.14399168,0.28436019,0.019193248,0.0523573,0.101453642,0.022041089,0.833919507,0.559274134,0.00024056,0.025828024,0.630569102,0.048233159,0.249962209,0.750037791,0.005471422,0.411363214,0.007362045,0.052314883,0.412136282,0.140929535,0.004619648,0.034408002,0.336989213,0.00361927,0.00199662,0.163012494,0.671560903,0.110933234,0.227030054,0,0.573295939,0.00045288,0.623691954,0.597605963,0.026777694,0.565093376,1,0.012991339
0,0.597944215,0.597630407,0.597652027,0.999010454,0.809353846,0.303527185,0.781614887,2340000000,221000000,0.454073459,0.000121012,0.184026723,0.28060343,0.320790394,0.235127679,0.472147859,0.204950737,0.277773593,0.022126678,0.848056733,0.689484548,0.000561673,0.325108975,0.630653347,0.015288303,0.18556701,0.81443299,0.008562068,0.377604382,0.005918519,0.201939518,0.412796765,0.637181409,0.001767592,0.245015643,0.43265643,0.004664412,0.002672055,0.014095747,0.671573239,0.119951504,0.45704345,0,0.832441454,0.013548855,0.623564649,0.59762541,0.026801594,0.565207677,1,0.018886123
0,0.55714974,0.59764482,0.59764482,0.998947943,0.809285362,0.303512441,0.781544852,8580000000,815000000,0.463504525,0.000624062,0,0.156462012,0.212914815,0.320188159,0.017877399,0.094129143,0.168486857,0.022352235,0.848147551,0.689675589,0.000522869,0.383024105,0.629850961,0.007700234,0.135290383,0.864709617,0.005145422,0.371361693,0.005365848,0.094297067,0.399703653,0.16041979,0.004029596,0.008836273,0.391556048,0.006447332,0.002172645,0.013467428,0.671640212,0.112527152,0.59076135,0,0.791424123,0.000347857,0.623369573,0.597642402,0.026589842,0.563972585,1,0.027267732
0,0.578885379,0.597724095,0.597724095,0.998921482,0.809233023,0.303286936,0.781476922,0.000113555,2360000000,0.470635699,0.000454045,0,0.215456576,0.207336674,0.331435241,0.018089145,0.091930625,0.157866988,0.022465117,0.848124305,0.689582738,0.000480147,0.383610894,0.596897303,0.008656836,0.14399734,0.85600266,0.005031629,0.379194691,0.005365848,0.092603449,0.39570592,0.043478261,0.006160953,0.00515841,0.39126207,0.022448269,0.0021551,0.011774554,0.671629183,0.129194054,0.608811638,0,0.790781792,0.022762903,0.623761202,0.597719127,0.026226486,0.559376309,1,0.02541369
0,0.557417421,0.597940299,0.597940299,0.998956262,0.809286404,0.303470869,0.781546676,8220000000,1490000000,0.469552016,0.000272027,0,0.18777127,0.212631181,0.325245809,0.022429935,0.094780555,0.166980493,0.021991293,0.847916366,0.689073468,0.000422253,0.379559256,0.628657142,0.003338531,0.078967258,0.921032742,0.005239832,0.372218358,0.005365848,0.094753041,0.397684691,0.106446777,0.006488854,0.006856337,0.391827412,0.006588674,0.002187569,0.014605783,0.671559881,0.112676272,0.615954667,0,0.792319015,0.005832041,0.623507866,0.597940378,0.02654045,0.563591164,1,0.04866071
0,0.466084908,0.59798354,0.598113262,0.998953604,0.809212322,0.30336573,0.781462325,8780000000,3920000000,0.457958615,0.000273027,0,0.161097299,0.189184079,0.305545731,0.055447162,0.093396303,0.150033893,0.02209169,0.847821701,0.687703924,0.000397249,0.341278268,0.630256777,0.017993051,0.196722798,0.803277202,0.005489025,0.384295533,0.005365848,0.093417689,0.421230321,0.218890555,0.012291166,0.032278249,0.391182922,0.004599471,0.002091899,0.04153774,0.671571832,0.110933234,0.5004969,0,0.762374194,0.000745034,0.623771559,0.597982551,0.026688846,0.564618266,1,0.017595099
0,0.5150704,0.597990746,0.597990746,0.99884083,0.809122095,0.303433164,0.781365342,0.000198548,0.000106625,0.466883068,0.000354035,0,0.16805023,0.200245816,0.322274882,0.016017061,0.086230763,0.15862017,0.022024543,0.847956457,0.689189893,0.000412745,0.384626132,0.630337256,0.00592929,0.116334613,0.883665387,0.005232936,0.373141005,0.005365848,0.086236097,0.397913783,0.091454273,0.004703331,0.015063966,0.385913932,0.016720117,0.002043828,0.026150784,0.671512189,0.118653572,0.60249063,0,0.767446273,0.000586912,0.623241455,0.597987053,0.026711129,0.564745544,1,0.032244232
0,0.605332191,0.597990746,0.597997953,0.998997512,0.809342519,0.30352936,0.781602115,4190000000,79800000,0.455257794,0.000129013,0.183723049,0.172896212,0.240332798,0.306253095,0.153636735,0.121651331,0.195526098,0.022198045,0.85082286,0.693034688,0.000524242,0.351998808,0.630656087,0.007074659,0.129062491,0.870937509,0.013025429,0.371187229,0.005365848,0.121541518,0.412906623,0.877061469,0.0020972,0.07797835,0.401528685,0.000496308,0.002433008,0.037230346,0.671566105,0.110933234,0.488681908,0,0.840210875,0.002088251,0.623809841,0.597985762,0.026802357,0.565211239,1,0.028746641
1,0.522779592,0.59800516,0.59800516,0.998934655,0.809218962,0.303408994,0.781469904,0.000104882,153000000,0.464626792,0.00079908,0,0.158737516,0.204973055,0.323724977,0.022369436,0.092500611,0.162084808,0.022005658,0.847752094,0.689350522,0.000417038,0.388566,0.626293475,0.011217502,0.163255434,0.836744566,0.004958465,0.380490871,0.005365848,0.092481313,0.403961293,0.113943028,0.003317436,0.012326131,0.39086633,0.013770365,0.002102469,0.024051312,0.671573792,0.112811931,0.61170148,0,0.777992055,0.001560421,0.618751417,0.598004884,0.026137528,0.556988472,1,0.021989361
0,0.526420044,0.598055608,0.598055608,0.998874454,0.809135245,0.303359204,0.781371518,0.000165938,8900000000,0.476641252,0.000685069,0,0.176899414,0.205162144,0.324715286,0.010814163,0.090872079,0.162235445,0.02200501,0.847646736,0.686268478,0.000427094,0.38720614,0.629988288,0.002260644,0.058499864,0.941500136,0.005160911,0.371424322,0.005365848,0.090844692,0.39580372,0.064467766,0.007135263,0.00629232,0.390120079,0.01245058,0.002072942,0.021217825,0.671595153,0.113330933,0.627266362,0,0.776437592,0.002597025,0.623151517,0.598055044,0.026650927,0.564387447,1,0.065940678
0,0.569516569,0.598113262,0.598113262,0.998990695,0.809519848,0.303833901,0.781768571,506000000,747000000,0.465616534,0.000236024,0,0.193544309,0.228703791,0.320647945,0.015654068,0.097386206,0.183550501,0.024111796,0.848229039,0.689942025,0.000536744,0.379056294,0.630935535,0.004360791,0.095413732,0.904586268,0.006403538,0.373880241,0.005401799,0.097374892,0.39730153,0.065967016,0.008324759,0.011412541,0.393071165,0.006454821,0.002950318,0.005318191,0.671581102,0.119317822,0.579801713,0,0.818396357,0.004604084,0.62338386,0.598113419,0.026901044,0.56563301,1,0.039919754
0,0.51480272,0.598127676,0.599410484,0.998960537,0.809192922,0.303325124,0.781454325,0.000101529,1290000000,0.456016037,0.00020402,0,0.236736758,0.206769405,0.30770319,0.015623818,0.095187688,0.163063945,0.021973199,0.847919883,0.689058464,0.000466971,0.366417049,0.630021849,0.003632169,0.083955619,0.916044381,0.006154568,0.371992449,0.006791703,0.095176446,0.396943824,0.04197901,0.007825222,0.01437657,0.391929174,0.01217478,0.0021024,0.010363868,0.671485823,0.110933234,0.531017148,0,0.788200447,0.009764262,0.623627298,0.598125646,0.026620897,0.564190643,1,0.045664545
0,0.463515177,0.598134882,0.598214157,0.998754285,0.808930575,0.303299988,0.781154254,0.000288744,0.000262488,0.454559942,0.000730073,0,0.169314399,0.201569443,0.315731768,0.007032987,0.088429281,0.160352489,0.021971698,0.847761187,0.685801364,0.000399445,0.371493238,0.630581773,0.000993079,0.028872026,0.971127974,0.008068493,0.369799344,0.005365848,0.08845897,0.395480847,0.055472264,0.00354543,0.036170557,0.367076728,0.011528182,0.002031807,0.031617879,0.671564359,0.110933234,0.543741615,0,0.759264804,0.015207677,0.624037141,0.598131087,0.026781209,0.565110513,1,0.128572794
